"","flgs","flgs_number","proto","proto_number","sport","dport","pkts","bytes","state","state_number","dur","mean","stddev","sum","min","max","spkts","dpkts","sbytes","dbytes","rate","srate","drate","TnBPSrcIP","TnBPDstIP","TnP_PSrcIP","TnP_PDstIP","TnP_PerProto","TnP_Per_Dport","AR_P_Proto_P_SrcIP","AR_P_Proto_P_DstIP","N_IN_Conn_P_DstIP","N_IN_Conn_P_SrcIP","AR_P_Proto_P_Sport","AR_P_Proto_P_Dport","Pkts_P_State_P_Protocol_P_DestIP","Pkts_P_State_P_Protocol_P_SrcIP","attack","category","subcategory"
"3648404","e",1,"tcp",1,36980,3527,2,134,"RST",1,0.000641,0.000641,0,0.000641,0.000641,0.000641,1,1,74,60,1560.062378,0,0,13844,13844,206,206,206,2,33.5803,33.5803,100,100,3120.12,3120.12,206,206,1,"Reconnaissance","Service_Scan"
"3651502","e",1,"tcp",1,36917,1086,2,120,"RST",1,0.003711,0.003711,0,0.003711,0.003711,0.003711,1,1,60,60,269.469147,0,0,11700,11700,195,195,195,2,649.558,649.558,100,100,649.558,538.938,190,190,1,"Reconnaissance","Service_Scan"
"3593262","e",1,"tcp",1,35886,24444,2,120,"RST",1,0.000325,0.000325,0,0.000325,0.000325,0.000325,1,1,60,60,3076.923096,0,0,11940,11940,199,199,199,2,3500.19,3500.19,100,100,3500.19,6153.85,198,198,1,"Reconnaissance","OS_Fingerprint"
"3600107","eU",6,"udp",3,36529,41308,1,60,"INT",4,3.2e-05,3.2e-05,0,3.2e-05,3.2e-05,3.2e-05,1,0,60,0,0,0,0,840,3480,14,58,58,1,20319.3,18331.2,58,14,27248,31250,58,14,1,"Reconnaissance","Service_Scan"
"3592400","e",1,"tcp",1,33423,3011,2,120,"RST",1,0.001015,0.001015,0,0.001015,0.001015,0.001015,1,1,60,60,985.221619,0,0,12180,12180,203,203,203,2,2255.13,2255.13,100,100,2255.13,1970.44,203,203,1,"Reconnaissance","OS_Fingerprint"
"3623700","e",1,"tcp",1,4092,1,2,120,"RST",1,8.2e-05,8.2e-05,0,8.2e-05,8.2e-05,8.2e-05,1,1,60,60,12195.12207,0,0,4080,12000,68,200,200,200,31322,37078.2,100,34,24390.2,37078.2,200,68,1,"Reconnaissance","Service_Scan"
"3632347","e s",2,"tcp",1,2493,804,6,360,"RST",1,0.004385,0.002193,0.001577,0.004385,0.000616,0.003769,3,3,180,180,1140.250854,530.644714,456.100342,36000,36000,600,600,600,6,1341.92,1341.92,100,100,1341.92,1368.3,600,600,1,"Reconnaissance","Service_Scan"
"3582495","e",1,"tcp",1,33223,2041,2,120,"RST",1,0.000776,0.000776,0,0.000776,0.000776,0.000776,1,1,60,60,1288.65979,0,0,12000,12000,200,200,200,2,38.3505,38.3505,100,100,38.3505,2577.32,200,200,1,"Reconnaissance","OS_Fingerprint"
"3582073","e",1,"tcp",1,33223,2557,2,120,"RST",1,0.003569,0.003569,0,0.003569,0.003569,0.003569,1,1,60,60,280.190521,0,0,11580,11580,193,193,193,2,640.755,640.755,100,100,640.755,560.381,186,186,1,"Reconnaissance","OS_Fingerprint"
"3650309","e",1,"tcp",1,51088,3261,2,134,"RST",1,0.001048,0.001048,0,0.001048,0.001048,0.001048,1,1,74,60,954.198547,0,0,13992,13992,208,208,208,2,25.1187,25.1187,100,100,1908.4,1908.4,208,208,1,"Reconnaissance","Service_Scan"
"3595568","e",1,"tcp",1,36663,311,2,120,"RST",1,0.000155,0.000155,0,0.000155,0.000155,0.000155,1,1,60,60,6451.612793,0,0,12000,12000,200,200,200,2,22155.8,22155.8,100,100,22155.8,12903.2,200,200,1,"Reconnaissance","Service_Scan"
"3583964","e",1,"tcp",1,41707,2003,2,120,"RST",1,0.003809,0.003809,0,0.003809,0.003809,0.003809,1,1,60,60,262.536102,0,0,12000,12000,200,200,200,2,514.816,514.816,100,100,514.816,525.072,200,200,1,"Reconnaissance","OS_Fingerprint"
"3609044","eU",6,"udp",3,35008,19728,1,60,"INT",4,0.000118,0.000118,0,0.000118,0.000118,0.000118,1,0,60,0,0,0,0,840,3420,14,57,57,1,17305.3,23227.4,57,14,16949.2,8474.58,57,14,1,"Reconnaissance","Service_Scan"
"3609210","e",1,"tcp",1,2557,55267,2,120,"RST",1,0,9e-06,9e-06,1.9e-05,0,1.9e-05,2,0,120,0,0,0,0,2848,1320,45,22,207,22,0,0,11,23,0,0,22,44,1,"Reconnaissance","Service_Scan"
"3580295","e",1,"tcp",1,49203,27000,2,120,"RST",1,0.000147,0.000147,0,0.000147,0.000147,0.000147,1,1,60,60,6802.721191,0,0,12000,12000,200,200,200,2,19609.8,19609.8,100,100,19609.8,13605.4,200,200,1,"Reconnaissance","OS_Fingerprint"
"3616255","e",1,"tcp",1,52302,3306,13,1113,"FIN",6,0.197924,0.197924,0,0.197924,0.197924,0.197924,7,6,532,581,60.62933,30.314665,25.262222,27825,111300,325,1300,1300,1300,65.5213,65.541,100,25,65.6818,65.541,1300,325,1,"Reconnaissance","Service_Scan"
"3659690","eU",6,"udp",3,41433,19792,1,60,"INT",4,0.000163,0.000163,0,0.000163,0.000163,0.000163,1,0,60,0,0,0,0,900,3420,15,57,57,1,7820.65,7977.61,57,15,9151.41,6134.97,57,15,1,"Reconnaissance","Service_Scan"
"3659534","e",1,"udp",3,44350,45441,1,60,"INT",4,0,0,0,0,0,0,1,0,60,0,0,0,0,1020,4030,17,67,67,2,6312.66,7257.37,67,17,7425.74,10256.4,67,17,1,"Reconnaissance","Service_Scan"
"3627865","e",1,"tcp",1,2142,1,1,60,"RST",1,0,0,0,0,0,0,1,0,60,0,0,0,0,1980,6000,33,100,100,100,0,0,100,33,0,0,100,33,1,"Reconnaissance","Service_Scan"
"3637595","e",1,"udp",3,55098,631,1,60,"INT",4,0,0,0,0,0,0,1,0,60,0,0,0,0,960,5280,16,88,88,5,21917.8,26128.3,88,16,0,0,88,16,1,"Reconnaissance","Service_Scan"
"3593684","e",1,"tcp",1,55499,2718,2,120,"RST",1,0.000803,0.000803,0,0.000803,0.000803,0.000803,1,1,60,60,1245.329956,0,0,12660,12660,211,211,211,2,2505.85,2505.85,100,100,2505.85,2490.66,211,211,1,"Reconnaissance","OS_Fingerprint"
"3581354","e",1,"tcp",1,36256,12265,2,120,"RST",1,1.1e-05,1.1e-05,0,1.1e-05,1.1e-05,1.1e-05,1,1,60,60,90909.09375,0,0,12000,12000,200,200,200,2,60551,60551,100,100,60551,181818,200,200,1,"Reconnaissance","OS_Fingerprint"
"3617176","e",1,"tcp",1,38620,3306,13,1113,"FIN",6,0.201273,0.201273,0,0.201273,0.201273,0.201273,7,6,532,581,59.620518,29.810259,24.841883,28938,111300,338,1300,1300,1300,65.4169,62.9508,100,26,64.5889,62.9508,1300,338,1,"Reconnaissance","Service_Scan"
"3605930","eU",6,"udp",3,39704,41446,1,60,"INT",4,7.4e-05,7.4e-05,0,7.4e-05,7.4e-05,7.4e-05,1,0,60,0,0,0,0,840,3526,14,58,58,1,21148,22282,58,14,20533.9,13513.5,58,14,1,"Reconnaissance","Service_Scan"
"3618912","e",1,"tcp",1,48282,3306,13,1113,"FIN",6,0.197763,0.197763,0,0.197763,0.197763,0.197763,7,6,532,581,60.678692,30.339346,25.282789,27825,111300,325,1300,1300,1300,65.6054,65.5303,100,25,65.7353,65.5303,1300,325,1,"Reconnaissance","Service_Scan"
"3641864","eU",6,"udp",3,55094,17505,1,60,"INT",4,0.000146,0.000146,0,0.000146,0.000146,0.000146,1,0,60,0,0,0,0,840,3480,14,58,58,2,7914.08,8170.17,58,14,7067.14,13698.6,58,14,1,"Reconnaissance","Service_Scan"
"3638648","eU",6,"udp",3,49313,19956,1,60,"INT",4,0.000123,0.000123,0,0.000123,0.000123,0.000123,1,0,60,0,0,0,0,840,3486,14,57,57,1,8373.21,8037.23,57,14,8375.21,8130.08,57,14,1,"Reconnaissance","Service_Scan"
"3578855","e",1,"tcp",1,51137,1022,2,120,"RST",1,0.000158,0.000158,0,0.000158,0.000158,0.000158,1,1,60,60,6329.114258,0,0,12000,12000,200,200,200,2,13301.4,13301.4,100,100,13301.4,12658.2,200,200,1,"Reconnaissance","OS_Fingerprint"
"3593033","e",1,"tcp",1,35886,668,2,120,"RST",1,0.000649,0.000649,0,0.000649,0.000649,0.000649,1,1,60,60,1540.832031,0,0,12120,12120,202,202,202,2,3539.08,3539.08,100,100,3539.08,3081.66,202,202,1,"Reconnaissance","OS_Fingerprint"
"3595187","e",1,"tcp",1,59438,1114,2,120,"RST",1,0.000174,0.000174,0,0.000174,0.000174,0.000174,1,1,60,60,5747.126465,0,0,12000,12000,200,200,200,2,26666.7,26666.7,100,100,26666.7,11494.3,200,200,1,"Reconnaissance","OS_Fingerprint"
"3599190","e",1,"tcp",1,51614,5100,2,120,"RST",1,0.000197,0.000197,0,0.000197,0.000197,0.000197,1,1,60,60,5076.14209,0,0,12000,12000,200,200,200,2,3287.8,3287.8,100,100,3287.8,10152.3,200,200,1,"Reconnaissance","Service_Scan"
"3581625","e",1,"tcp",1,33223,22,2,120,"RST",1,0.000253,0.000253,0,0.000253,0.000253,0.000253,1,1,60,60,3952.569092,0,0,12000,12000,200,200,200,2,7125.04,7125.04,100,100,7125.04,7905.14,200,200,1,"Reconnaissance","OS_Fingerprint"
"3578800","e",1,"tcp",1,51137,6346,2,120,"RST",1,0.000166,0.000166,0,0.000166,0.000166,0.000166,1,1,60,60,6024.09668,0,0,12000,12000,200,200,200,2,8934.55,8934.55,100,100,8934.55,12048.2,200,200,1,"Reconnaissance","OS_Fingerprint"
"3649164","e s",2,"tcp",1,36388,1247,3,208,"RST",1,1.027333,1.027333,0,1.027333,1.027333,1.027333,2,1,148,60,1.946788,0.973394,0,14214,14214,211,211,211,3,18.496,18.496,100,100,2.92018,2.92018,211,211,1,"Reconnaissance","Service_Scan"
"3648885","e",1,"tcp",1,49820,7004,2,134,"RST",1,0.001298,0.001298,0,0.001298,0.001298,0.001298,1,1,74,60,770.416016,0,0,11418,13696,170,204,204,2,55.1904,49.8743,100,84,1540.83,1540.83,203,169,1,"Reconnaissance","Service_Scan"
"3615053","e",1,"tcp",1,34660,3306,13,1113,"FIN",6,0.200256,0.200256,0,0.200256,0.200256,0.200256,7,6,532,581,59.923298,29.961649,24.96804,32724,147653,329,1404,1404,1118,15.87,9.7691,100,24,64.9169,65.5019,1404,329,1,"Reconnaissance","Service_Scan"
"3639064","eU",6,"udp",3,55093,16918,1,60,"INT",4,9.3e-05,9.3e-05,0,9.3e-05,9.3e-05,9.3e-05,1,0,60,0,0,0,0,840,3492,14,57,57,1,7633.59,7774.14,57,14,9699.32,10752.7,57,14,1,"Reconnaissance","Service_Scan"
"3665814","e",1,"tcp",1,42052,16001,2,120,"RST",1,0.000422,0.000422,0,0.000422,0.000422,0.000422,1,1,60,60,2369.668213,0,0,12000,12000,200,200,200,2,4631.13,4631.13,100,100,4631.13,4739.34,200,200,1,"Reconnaissance","Service_Scan"
"3629701","e s",2,"tcp",1,1589,567,4,240,"RST",1,0.004302,0.004302,0,0.004302,0.004302,0.004302,2,2,120,120,697.350037,232.450012,232.450012,23880,23880,398,398,398,4,795.443,795.443,100,100,795.443,929.8,398,398,1,"Reconnaissance","Service_Scan"
"3636193","e",1,"tcp",1,48968,9207,2,120,"RST",1,0.004577,0.004577,0,0.004577,0.004577,0.004577,1,1,60,60,218.483719,0,0,12000,12000,200,200,200,2,586.968,586.968,100,100,586.968,436.967,200,200,1,"Reconnaissance","Service_Scan"
"3664683","e",1,"tcp",1,61890,8181,2,120,"RST",1,0.000435,0.000435,0,0.000435,0.000435,0.000435,1,1,60,60,2298.850586,0,0,11760,12014,196,200,200,2,4131.1,1407.95,100,98,4131.1,4597.7,200,196,1,"Reconnaissance","Service_Scan"
"3639665","eU",6,"udp",3,43776,49155,1,60,"INT",4,0.000149,0.000149,0,0.000149,0.000149,0.000149,1,0,60,0,0,0,0,840,3480,14,58,58,1,7284.08,7848.44,58,14,8019.25,6711.41,58,14,1,"Reconnaissance","Service_Scan"
"3621555","e",1,"tcp",1,2320,1,2,120,"RST",1,3.3e-05,3.3e-05,0,3.3e-05,3.3e-05,3.3e-05,1,1,60,60,30303.029297,0,0,4080,12000,68,200,200,200,28357,32525.6,100,34,60606.1,32525.6,200,68,1,"Reconnaissance","Service_Scan"
"3623035","e",1,"tcp",1,2813,1,2,120,"RST",1,3.2e-05,3.2e-05,0,3.2e-05,3.2e-05,3.2e-05,1,1,60,60,31250,0,0,3720,11760,62,196,200,196,51452.3,38073,98,31,62500,38073,196,62,1,"Reconnaissance","Service_Scan"
"3648196","e",1,"tcp",1,55658,6668,2,134,"RST",1,0.000637,0.000637,0,0.000637,0.000637,0.000637,1,1,74,60,1569.858643,0,0,14214,14214,211,211,211,2,18.7466,18.7466,100,100,3139.72,3139.72,211,211,1,"Reconnaissance","Service_Scan"
"3617231","e",1,"tcp",1,52784,3306,13,1113,"FIN",6,0.198774,0.198774,0,0.198774,0.198774,0.198774,7,6,532,581,60.370071,30.185036,25.154196,27825,111300,325,1300,1300,1300,65.4792,65.4764,100,25,65.4009,65.4764,1300,325,1,"Reconnaissance","Service_Scan"
"3598952","e",1,"tcp",1,51614,1079,2,120,"RST",1,0.000159,0.000159,0,0.000159,0.000159,0.000159,1,1,60,60,6289.308105,0,0,12000,12000,200,200,200,2,13582.3,13582.3,100,100,13582.3,12578.6,200,200,1,"Reconnaissance","Service_Scan"
"3626029","e",1,"tcp",1,1822,173,3,180,"RST",1,0.007892,0.007892,0,0.007892,0.007892,0.007892,2,1,120,60,253.421204,126.710602,0,16320,16320,272,272,272,3,450.741,450.741,100,100,450.741,380.132,272,272,1,"Reconnaissance","Service_Scan"
"3629308","e",1,"tcp",1,1589,157,2,120,"RST",1,0.000196,0.000196,0,0.000196,0.000196,0.000196,1,1,60,60,5102.041016,0,0,18360,18360,306,306,306,2,1035.77,1035.77,100,100,1035.77,10204.1,306,306,1,"Reconnaissance","Service_Scan"
"3587134","e",1,"tcp",1,44670,9001,2,120,"RST",1,3.8e-05,3.8e-05,0,3.8e-05,3.8e-05,3.8e-05,1,1,60,60,26315.791016,0,0,6120,12000,102,200,200,2,32360.4,32294.5,100,51,32360.4,52631.6,200,102,1,"Reconnaissance","OS_Fingerprint"
"3582662","e",1,"tcp",1,33223,2004,2,120,"RST",1,0.003443,0.003443,0,0.003443,0.003443,0.003443,1,1,60,60,290.444397,0,0,5940,11880,99,198,198,2,1278.28,994.23,100,50,1278.28,580.889,196,98,1,"Reconnaissance","OS_Fingerprint"
"3596870","e",1,"tcp",1,62169,3689,2,120,"RST",1,1.4e-05,1.4e-05,0,1.4e-05,1.4e-05,1.4e-05,1,1,60,60,71428.570312,0,0,12000,12000,200,200,200,2,105876,105876,100,100,105876,142857,200,200,1,"Reconnaissance","Service_Scan"
"3607347","eU",6,"udp",3,38759,49191,1,60,"INT",4,4.5e-05,4.5e-05,0,4.5e-05,4.5e-05,4.5e-05,1,0,60,0,0,0,0,840,3480,14,58,58,1,20802.4,24410.8,58,14,29498.5,22222.2,58,14,1,"Reconnaissance","Service_Scan"
"3624664","e",1,"tcp",1,2969,833,4,240,"RST",1,0.00607,0.00607,0,0.00607,0.00607,0.00607,2,2,120,120,494.233917,164.744644,164.744644,27540,27540,459,459,459,4,679.033,679.033,100,100,679.033,658.979,459,459,1,"Reconnaissance","Service_Scan"
"3588192","e",1,"tcp",1,55550,1106,2,120,"RST",1,4.5e-05,4.5e-05,0,4.5e-05,4.5e-05,4.5e-05,1,1,60,60,22222.222656,0,0,2640,12000,44,200,200,2,39285.7,26198.6,100,22,39285.7,44444.4,200,44,1,"Reconnaissance","OS_Fingerprint"
"3603176","eU",6,"udp",3,39704,28369,1,60,"INT",4,9.3e-05,9.3e-05,0,9.3e-05,9.3e-05,9.3e-05,1,0,60,0,0,0,0,840,3480,14,58,58,1,19498.6,19326.9,58,14,21194.6,10752.7,58,14,1,"Reconnaissance","Service_Scan"
"3631469","e s",2,"tcp",1,2456,241,4,240,"RST",1,0.007538,0.007538,0,0.007538,0.007538,0.007538,2,2,120,120,397.983551,132.661179,132.661179,24000,24000,400,400,400,4,510.563,510.563,100,100,510.563,530.645,400,400,1,"Reconnaissance","Service_Scan"
"3637511","e",1,"udp",3,49318,19605,1,60,"INT",4,0,0,0,0,0,0,1,0,60,0,0,0,0,2700,5280,45,88,88,4,79929,26128.3,88,45,52023.1,0,88,45,1,"Reconnaissance","Service_Scan"
"3615167","e",1,"tcp",1,34716,3306,13,1113,"FIN",6,0.199212,0.199212,0,0.199212,0.199212,0.199212,7,6,532,581,60.237335,30.118668,25.09889,27825,111300,325,1300,1300,1300,65.561,65.5687,100,25,65.2571,65.5687,1300,325,1,"Reconnaissance","Service_Scan"
"3593282","e",1,"tcp",1,35886,2107,2,120,"RST",1,0.00055,0.00055,0,0.00055,0.00055,0.00055,1,1,60,60,1818.181885,0,0,11940,11940,199,199,199,2,3500.19,3500.19,100,100,3500.19,3636.36,198,198,1,"Reconnaissance","OS_Fingerprint"
"3665225","e",1,"tcp",1,61890,55600,2,120,"RST",1,0.000986,0.000986,0,0.000986,0.000986,0.000986,1,1,60,60,1014.19873,0,0,11880,11880,198,198,198,2,753.861,753.861,100,100,753.861,2028.4,196,196,1,"Reconnaissance","Service_Scan"
"3584069","e",1,"tcp",1,41840,5825,2,120,"RST",1,0.000189,0.000189,0,0.000189,0.000189,0.000189,1,1,60,60,5291.005371,0,0,10860,11940,181,199,199,2,3893.23,1288.34,100,91,3893.23,10582,198,180,1,"Reconnaissance","OS_Fingerprint"
"3635467","e",1,"tcp",1,48968,5811,2,120,"RST",1,0.003954,0.003954,0,0.003954,0.003954,0.003954,1,1,60,60,252.908463,0,0,11940,11940,199,199,199,2,1037.99,1037.99,100,100,1037.99,505.817,198,198,1,"Reconnaissance","Service_Scan"
"3626194","e",1,"tcp",1,1822,358,2,120,"RST",1,0.00146,0.00146,0,0.00146,0.00146,0.00146,1,1,60,60,684.931458,0,0,12000,12000,200,200,200,2,1782.34,1782.34,100,100,1782.34,1369.86,200,200,1,"Reconnaissance","Service_Scan"
"3656396","eU",6,"udp",3,35226,199,1,60,"INT",4,0.000224,0.000224,0,0.000224,0.000224,0.000224,1,0,60,0,0,0,0,1080,4440,18,74,74,1,7585.33,7909.36,74,18,8235.29,4464.29,74,18,1,"Reconnaissance","Service_Scan"
"3629252","e",1,"tcp",1,1589,125,2,120,"RST",1,0.000468,0.000468,0,0.000468,0.000468,0.000468,1,1,60,60,2136.752197,0,0,12180,12180,203,203,203,2,5064.49,5064.49,100,100,5064.49,4273.5,203,203,1,"Reconnaissance","Service_Scan"
"3577959","e",1,"tcp",1,46997,6881,2,120,"RST",1,9.3e-05,9.3e-05,0,9.3e-05,9.3e-05,9.3e-05,1,1,60,60,10752.6875,0,0,12000,12000,200,200,200,2,4875.43,4875.43,100,100,4875.43,21505.4,200,200,1,"Reconnaissance","OS_Fingerprint"
"3646212","e",1,"tcp",1,60541,4445,2,120,"RST",1,0.000167,0.000167,0,0.000167,0.000167,0.000167,1,1,60,60,5988.023926,0,0,12000,12000,200,200,200,2,7040.52,7040.52,100,100,7040.52,11976,200,200,1,"Reconnaissance","Service_Scan"
"3664349","e",1,"tcp",1,33626,49160,2,120,"RST",1,0.003591,0.003591,0,0.003591,0.003591,0.003591,1,1,60,60,278.473969,0,0,12000,12000,200,200,200,2,696.67,696.67,100,100,696.67,556.948,200,200,1,"Reconnaissance","Service_Scan"
"3615945","e",1,"tcp",1,46790,3306,13,1113,"FIN",6,0.198359,0.198359,0,0.198359,0.198359,0.198359,7,6,532,581,60.496372,30.248186,25.206821,27825,111300,325,1300,1300,1300,65.5173,65.5461,100,25,65.5377,65.5461,1300,325,1,"Reconnaissance","Service_Scan"
"3624439","e",1,"tcp",1,2969,640,5,300,"RST",1,0.008366,0.008366,0,0.008366,0.008366,0.008366,2,3,120,180,478.125763,119.531441,239.062881,31740,31740,529,529,529,5,654.511,654.511,100,100,654.511,597.657,529,529,1,"Reconnaissance","Service_Scan"
"3643071","e",1,"tcp",1,59364,1075,2,134,"RST",1,6.2e-05,6.2e-05,0,6.2e-05,6.2e-05,6.2e-05,1,1,74,60,16129.032227,0,0,12194,12194,182,182,200,2,50276.2,50276.2,91,91,32258.1,32258.1,182,182,1,"Reconnaissance","Service_Scan"
"3591541","e",1,"tcp",1,50156,512,8,592,"RST",1,10.122529,2.058877,2.057992,4.117755,0.000886,4.116869,4,4,304,288,0.691527,0.296369,0.296369,20086,26626,267,376,376,8,1.63712,2.30519,100,51,0.790316,0.790316,239,130,1,"Reconnaissance","OS_Fingerprint"
"3641507","eU",6,"udp",3,63061,34358,1,60,"INT",4,0.000181,0.000181,0,0.000181,0.000181,0.000181,1,0,60,0,0,0,0,900,3564,15,59,59,1,8792.5,8580.57,59,15,10138.2,5524.86,59,15,1,"Reconnaissance","Service_Scan"
"3652283","e",1,"tcp",1,40209,1126,2,120,"RST",1,0.004612,0.004612,0,0.004612,0.004612,0.004612,1,1,60,60,216.825668,0,0,11820,11820,197,197,197,2,379.96,379.96,100,100,379.96,433.651,194,194,1,"Reconnaissance","Service_Scan"
"3595135","e",1,"tcp",1,59438,9877,2,120,"RST",1,5.6e-05,5.6e-05,0,5.6e-05,5.6e-05,5.6e-05,1,1,60,60,17857.142578,0,0,12000,12000,200,200,200,2,26666.7,26666.7,100,100,26666.7,35714.3,200,200,1,"Reconnaissance","OS_Fingerprint"
"3592695","e",1,"tcp",1,35886,7778,2,120,"RST",1,0.001677,0.001677,0,0.001677,0.001677,0.001677,1,1,60,60,596.302917,0,0,12000,12000,200,200,200,2,2012.23,2012.23,100,100,2012.23,1192.61,200,200,1,"Reconnaissance","OS_Fingerprint"
"3650294","e s",2,"tcp",1,54484,49161,3,208,"RST",1,1.025657,1.025657,0,1.025657,1.025657,1.025657,2,1,148,60,1.94997,0.974985,0,13992,13992,208,208,208,3,24.9658,24.9658,100,100,2.92495,2.92495,208,208,1,"Reconnaissance","Service_Scan"
"3581719","e",1,"tcp",1,33223,6565,2,120,"RST",1,0.002926,0.002926,0,0.002926,0.002926,0.002926,1,1,60,60,341.763519,0,0,12000,12000,200,200,200,2,2123.5,2123.5,100,100,2123.5,683.527,200,200,1,"Reconnaissance","OS_Fingerprint"
"3610134","e",1,"tcp",1,62819,2323,2,120,"RST",1,0.000301,0.000301,0,0.000301,0.000301,0.000301,1,1,60,60,3322.259277,0,0,12000,12000,200,200,200,2,13076.2,13076.2,100,100,13076.2,6644.52,200,200,1,"Reconnaissance","Service_Scan"
"3631251","e",1,"tcp",1,2456,47,2,120,"RST",1,0.000403,0.000403,0,0.000403,0.000403,0.000403,1,1,60,60,2481.389404,0,0,12120,12360,202,206,202,2,3338.84,3338.84,100,99,3338.84,4962.78,202,202,1,"Reconnaissance","Service_Scan"
"3598593","e",1,"tcp",1,51614,8291,2,120,"RST",1,0.000199,0.000199,0,0.000199,0.000199,0.000199,1,1,60,60,5025.125488,0,0,12000,12000,200,200,200,2,4486.12,4486.12,100,100,4486.12,10050.3,200,200,1,"Reconnaissance","Service_Scan"
"3629595","e s",2,"tcp",1,1589,507,4,240,"RST",1,0.005266,0.005266,0,0.005266,0.005266,0.005266,2,2,120,120,569.692383,189.897461,189.897461,24000,24000,400,400,400,4,776.357,776.357,100,100,776.357,759.59,400,400,1,"Reconnaissance","Service_Scan"
"3600915","eU",6,"udp",3,38760,3703,1,60,"INT",4,8.2e-05,8.2e-05,0,8.2e-05,8.2e-05,8.2e-05,1,0,60,0,0,0,0,840,3480,14,58,58,2,39660.1,21206.6,58,14,24390.2,24390.2,58,14,1,"Reconnaissance","Service_Scan"
"3586384","e",1,"tcp",1,64088,1028,2,120,"RST",1,3.7e-05,3.7e-05,0,3.7e-05,3.7e-05,3.7e-05,1,1,60,60,27027.025391,0,0,10200,12000,170,200,200,2,12756.1,13604.5,100,85,43417.4,54054.1,200,170,1,"Reconnaissance","OS_Fingerprint"
"3591119","e",1,"tcp",1,45115,9090,2,120,"RST",1,0.000471,0.000471,0,0.000471,0.000471,0.000471,1,1,60,60,2123.142334,0,0,12120,12120,202,202,202,2,3531.59,3531.59,100,100,3531.59,4246.28,202,202,1,"Reconnaissance","OS_Fingerprint"
"3583503","e",1,"tcp",1,41707,32775,2,120,"RST",1,0.00371,0.00371,0,0.00371,0.00371,0.00371,1,1,60,60,269.541779,0,0,11820,11820,197,197,197,2,1065.21,1065.21,100,100,1065.21,539.084,194,194,1,"Reconnaissance","OS_Fingerprint"
"3659079","eU",6,"udp",3,35226,51690,1,60,"INT",4,8.7e-05,8.7e-05,0,8.7e-05,8.7e-05,8.7e-05,1,0,60,0,0,0,0,1110,4470,18,74,74,1,9307.14,8725.39,74,18,12070.6,11494.3,74,18,1,"Reconnaissance","Service_Scan"
"3622823","e",1,"tcp",1,3418,1,2,120,"RST",1,3.9e-05,3.9e-05,0,3.9e-05,3.9e-05,3.9e-05,1,1,60,60,25641.027344,0,0,3960,11760,66,196,200,196,31563.8,35897.4,98,33,51282.1,35897.4,196,66,1,"Reconnaissance","Service_Scan"
"3666772","e",1,"tcp",1,64482,31337,2,120,"RST",1,0.000678,0.000678,0,0.000678,0.000678,0.000678,1,1,60,60,1474.92627,0,0,11940,11940,199,199,199,2,3188.49,3188.49,100,100,3188.49,2949.85,198,198,1,"Reconnaissance","Service_Scan"
"3634049","e",1,"tcp",1,51456,1461,2,120,"RST",1,0.000882,0.000882,0,0.000882,0.000882,0.000882,1,1,60,60,1133.786865,0,0,11760,11760,196,196,196,2,839.002,839.002,100,100,839.002,2267.57,192,192,1,"Reconnaissance","Service_Scan"
"3626651","e",1,"tcp",1,1822,768,5,300,"RST",1,0.005998,0.005998,0,0.005998,0.005998,0.005998,2,3,120,180,666.888977,166.722244,333.444489,26880,26880,448,448,448,5,774.439,774.439,100,100,774.439,833.611,448,448,1,"Reconnaissance","Service_Scan"
"3617263","e",1,"tcp",1,52800,3306,13,1113,"FIN",6,0.198101,0.198101,0,0.198101,0.198101,0.198101,7,6,532,581,60.575161,30.28758,25.239651,27825,111300,325,1300,1300,1300,65.4792,65.4764,100,25,65.6231,65.4764,1300,325,1,"Reconnaissance","Service_Scan"
"3582924","e",1,"tcp",1,59626,146,2,120,"RST",1,0.001248,0.001248,0,0.001248,0.001248,0.001248,1,1,60,60,801.282104,0,0,11640,11640,194,194,194,2,549.949,549.949,100,100,549.949,1602.56,188,188,1,"Reconnaissance","OS_Fingerprint"
"3611792","e",1,"tcp",1,37508,1063,2,120,"RST",1,5.6e-05,5.6e-05,0,5.6e-05,5.6e-05,5.6e-05,1,1,60,60,17857.142578,0,0,12060,12060,201,201,201,2,36612,36612,100,100,36612,35714.3,201,201,1,"Reconnaissance","Service_Scan"
"3614690","e",1,"tcp",1,37846,587,20,3185,"FIN",6,0.594918,0.594918,0,0.594918,0.594918,0.594918,12,8,1004,2181,31.937174,18.489943,11.766327,637697,1163024,950,2280,2280,138,92.2841,71.3302,100,35,33.6181,34.5176,2189,950,1,"Reconnaissance","Service_Scan"
"3597762","e",1,"tcp",1,50919,146,2,120,"RST",1,5.7e-05,5.7e-05,0,5.7e-05,5.7e-05,5.7e-05,1,1,60,60,17543.859375,0,0,12060,12060,201,201,201,2,12130.4,12130.4,100,100,12130.4,35087.7,201,201,1,"Reconnaissance","Service_Scan"
"3603881","eU",6,"udp",3,36529,18331,1,60,"INT",4,3.8e-05,3.8e-05,0,3.8e-05,3.8e-05,3.8e-05,1,0,60,0,0,0,0,900,3770,15,61,59,1,21067.4,23723.4,59,15,23157.9,26315.8,57,15,1,"Reconnaissance","Service_Scan"
