"","flgs_number","pkts","bytes","state_number","dur","mean","stddev","sum","min","max","spkts","dpkts","sbytes","dbytes","rate","srate","drate","TnP_PDstIP","TnP_PerProto","AR_P_Proto_P_SrcIP","N_IN_Conn_P_DstIP","AR_P_Proto_P_Dport","attack","category","subcategory"
"3609356",1,2,120,1,8.4e-05,8.4e-05,0,8.4e-05,8.4e-05,8.4e-05,1,1,60,60,11904.761719,0,0,200,200,12530.5,100,23809.5,1,"Reconnaissance","Service_Scan"
"3632928",1,2,120,1,0.001272,0.001272,0,0.001272,0.001272,0.001272,1,1,60,60,786.163513,0,0,201,201,1649.84,100,1572.33,1,"Reconnaissance","Service_Scan"
"3585422",1,2,120,1,0.000838,0.000838,0,0.000838,0.000838,0.000838,1,1,60,60,1193.317505,0,0,200,200,1133.51,100,2386.63,1,"Reconnaissance","OS_Fingerprint"
"3582357",1,2,120,1,0.000631,0.000631,0,0.000631,0.000631,0.000631,1,1,60,60,1584.786133,0,0,200,200,991.115,100,3169.57,1,"Reconnaissance","OS_Fingerprint"
"3619823",1,2,120,1,9.7e-05,9.7e-05,0,9.7e-05,9.7e-05,9.7e-05,1,1,60,60,10309.27832,0,0,200,200,12509.5,100,20565.6,1,"Reconnaissance","Service_Scan"
"3611990",1,2,120,1,7.3e-05,7.3e-05,0,7.3e-05,7.3e-05,7.3e-05,1,1,60,60,13698.629883,0,0,200,200,29048.7,100,27397.3,1,"Reconnaissance","Service_Scan"
"3625522",1,3,180,1,0.00584,0.00584,0,0.00584,0.00584,0.00584,2,1,120,60,342.465729,171.232864,0,274,274,611.589,100,513.699,1,"Reconnaissance","Service_Scan"
"3596887",1,2,120,1,3e-06,3e-06,0,3e-06,3e-06,3e-06,1,1,60,60,333333.3125,0,0,200,200,105876,100,666667,1,"Reconnaissance","Service_Scan"
"3647230",1,2,134,1,0.001023,0.001023,0,0.001023,0.001023,0.001023,1,1,74,60,977.51709,0,0,202,202,94.617,100,1955.03,1,"Reconnaissance","Service_Scan"
"3593653",1,2,120,1,0.000979,0.000979,0,0.000979,0.000979,0.000979,1,1,60,60,1021.450439,0,0,211,211,2505.85,100,2042.9,1,"Reconnaissance","OS_Fingerprint"
"3580789",1,2,120,1,6e-05,6e-05,0,6e-05,6e-05,6e-05,1,1,60,60,16666.667969,0,0,200,200,19988,100,33333.3,1,"Reconnaissance","OS_Fingerprint"
"3664676",1,2,120,1,0.000127,0.000127,0,0.000127,0.000127,0.000127,1,1,60,60,7874.015137,0,0,200,200,4131.1,100,15748,1,"Reconnaissance","Service_Scan"
"3594445",1,2,120,1,0.000678,0.000678,0,0.000678,0.000678,0.000678,1,1,60,60,1474.92627,0,0,201,201,2910.22,100,2949.85,1,"Reconnaissance","OS_Fingerprint"
"3607897",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,59,59,19920.3,59,0,1,"Reconnaissance","Service_Scan"
"3586399",1,2,120,1,9.5e-05,9.5e-05,0,9.5e-05,9.5e-05,9.5e-05,1,1,60,60,10526.31543,0,0,200,200,21834.1,100,21052.6,1,"Reconnaissance","OS_Fingerprint"
"3635773",1,2,120,1,0.003821,0.003821,0,0.003821,0.003821,0.003821,1,1,60,60,261.711609,0,0,195,195,587.135,100,523.423,1,"Reconnaissance","Service_Scan"
"3602737",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,58,58,26881.7,58,46511.6,1,"Reconnaissance","Service_Scan"
"3586582",1,2,120,1,6.8e-05,6.8e-05,0,6.8e-05,6.8e-05,6.8e-05,1,1,60,60,14705.881836,0,0,202,202,39345.5,100,29411.8,1,"Reconnaissance","OS_Fingerprint"
"3611896",1,2,120,1,6.1e-05,6.1e-05,0,6.1e-05,6.1e-05,6.1e-05,1,1,60,60,16393.443359,0,0,200,200,32284.1,100,32786.9,1,"Reconnaissance","Service_Scan"
"3590887",1,2,120,1,0.000825,0.000825,0,0.000825,0.000825,0.000825,1,1,60,60,1212.121216,0,0,201,201,3560.55,100,2424.24,1,"Reconnaissance","OS_Fingerprint"
"3663351",6,1,60,4,0.00015,0.00015,0,0.00015,0.00015,0.00015,1,0,60,0,0,0,0,58,58,8493.77,58,13333.3,1,"Reconnaissance","Service_Scan"
"3657161",6,1,60,4,0.000232,0.000232,0,0.000232,0.000232,0.000232,1,0,60,0,0,0,0,69,69,7120.25,69,4310.34,1,"Reconnaissance","Service_Scan"
"3657268",6,1,60,4,0.00016,0.00016,0,0.00016,0.00016,0.00016,1,0,60,0,0,0,0,74,74,8091.99,74,6250,1,"Reconnaissance","Service_Scan"
"3649332",1,2,134,1,0.000781,0.000781,0,0.000781,0.000781,0.000781,1,1,74,60,1280.409668,0,0,209,209,22.5352,100,2560.82,1,"Reconnaissance","Service_Scan"
"3585301",1,2,120,1,0.000546,0.000546,0,0.000546,0.000546,0.000546,1,1,60,60,1831.501709,0,0,200,200,1203.56,100,3663,1,"Reconnaissance","OS_Fingerprint"
"3650526",1,2,134,1,0.000731,0.000731,0,0.000731,0.000731,0.000731,1,1,74,60,1367.989136,0,0,203,203,64.067,100,2735.98,1,"Reconnaissance","Service_Scan"
"3665436",1,2,120,1,0.004015,0.004015,0,0.004015,0.004015,0.004015,1,1,60,60,249.065994,0,0,194,194,608.008,100,498.132,1,"Reconnaissance","Service_Scan"
"3648216",1,2,134,1,0.00069,0.00069,0,0.00069,0.00069,0.00069,1,1,74,60,1449.275391,0,0,206,206,33.4745,100,2898.55,1,"Reconnaissance","Service_Scan"
"3666495",1,2,120,1,0.003517,0.003517,0,0.003517,0.003517,0.003517,1,1,60,60,284.333252,0,0,197,197,663.664,100,568.667,1,"Reconnaissance","Service_Scan"
"3648278",1,2,134,1,0.000645,0.000645,0,0.000645,0.000645,0.000645,1,1,74,60,1550.387573,0,0,206,206,33.4745,100,3100.78,1,"Reconnaissance","Service_Scan"
"3634224",1,2,120,1,0.000582,0.000582,0,0.000582,0.000582,0.000582,1,1,60,60,1718.213013,0,0,286,196,78.5519,99,3436.43,1,"Reconnaissance","Service_Scan"
"3591503",1,2,120,1,7.5e-05,7.5e-05,0,7.5e-05,7.5e-05,7.5e-05,1,1,60,60,13333.333008,0,0,202,202,3792.86,100,26666.7,1,"Reconnaissance","OS_Fingerprint"
"3618729",1,13,1113,6,0.197825,0.197825,0,0.197825,0.197825,0.197825,7,6,532,581,60.659676,30.329838,25.274864,1300,1300,65.6141,100,65.5556,1,"Reconnaissance","Service_Scan"
"3620160",1,2,120,1,0.000109,0.000109,0,0.000109,0.000109,0.000109,1,1,60,60,9174.311523,0,0,200,200,35733.6,100,10132.7,1,"Reconnaissance","Service_Scan"
"3609419",1,2,120,1,0.000171,0.000171,0,0.000171,0.000171,0.000171,1,1,60,60,5847.953125,0,0,200,200,4162.68,100,11695.9,1,"Reconnaissance","Service_Scan"
"3626791",1,5,300,1,0.004866,0.004866,0,0.004866,0.004866,0.004866,2,3,120,180,822.030457,205.507614,411.015228,497,497,978.664,100,1027.54,1,"Reconnaissance","Service_Scan"
"3655586",6,1,60,4,0.000218,0.000218,0,0.000218,0.000218,0.000218,1,0,60,0,0,0,0,73,73,7281.55,73,9174.31,1,"Reconnaissance","Service_Scan"
"3616848",1,13,1113,6,0.198084,0.198084,0,0.198084,0.198084,0.198084,7,6,532,581,60.58036,30.29018,25.241817,1300,1300,65.5186,100,65.4829,1,"Reconnaissance","Service_Scan"
"3579745",1,2,120,1,0.000135,0.000135,0,0.000135,0.000135,0.000135,1,1,60,60,7407.407715,0,0,200,200,17219.1,100,14814.8,1,"Reconnaissance","OS_Fingerprint"
"3631264",1,2,120,1,0.000406,0.000406,0,0.000406,0.000406,0.000406,1,1,60,60,2463.054199,0,0,206,202,3338.84,100,4926.11,1,"Reconnaissance","Service_Scan"
"3637223",1,2,120,1,0.003907,0.003907,0,0.003907,0.003907,0.003907,1,1,60,60,255.950851,0,0,198,198,656.381,100,511.902,1,"Reconnaissance","Service_Scan"
"3621737",1,2,120,1,9.6e-05,9.6e-05,0,9.6e-05,9.6e-05,9.6e-05,1,1,60,60,10416.666016,0,0,196,200,28997.9,98,38117.5,1,"Reconnaissance","Service_Scan"
"3614092",1,11,863,1,0.242567,0.242567,0,0.242567,0.242567,0.242567,6,5,464,399,41.225723,20.612862,16.49029,1551,1551,33.2076,100,42.1368,1,"Reconnaissance","Service_Scan"
"3581049",1,2,120,1,0.000118,0.000118,0,0.000118,0.000118,0.000118,1,1,60,60,8474.576172,0,0,200,200,20614.3,100,16949.2,1,"Reconnaissance","OS_Fingerprint"
"3636501",1,2,120,1,0.000978,0.000978,0,0.000978,0.000978,0.000978,1,1,60,60,1022.494873,0,0,200,200,2378.06,100,2044.99,1,"Reconnaissance","Service_Scan"
"3633808",1,2,120,1,0.000724,0.000724,0,0.000724,0.000724,0.000724,1,1,60,60,1381.215454,0,0,197,197,786.179,100,2762.43,1,"Reconnaissance","Service_Scan"
"3637971",6,1,60,4,8.7e-05,8.7e-05,0,8.7e-05,8.7e-05,8.7e-05,1,0,60,0,0,0,0,60,60,11787.8,60,11494.3,1,"Reconnaissance","Service_Scan"
"3587617",1,2,120,1,6.8e-05,6.8e-05,0,6.8e-05,6.8e-05,6.8e-05,1,1,60,60,14705.881836,0,0,202,202,37577.1,100,29411.8,1,"Reconnaissance","OS_Fingerprint"
"3583174",1,2,120,1,0.00048,0.00048,0,0.00048,0.00048,0.00048,1,1,60,60,2083.333496,0,0,200,200,1245.64,100,4166.67,1,"Reconnaissance","OS_Fingerprint"
"3665091",1,2,120,1,0.003349,0.003349,0,0.003349,0.003349,0.003349,1,1,60,60,298.596619,0,0,200,200,898.977,100,597.193,1,"Reconnaissance","Service_Scan"
"3601270",6,1,60,4,8e-05,8e-05,0,8e-05,8e-05,8e-05,1,0,60,0,0,0,0,57,57,19659.2,57,12500,1,"Reconnaissance","Service_Scan"
"3588065",1,2,120,1,2.9e-05,2.9e-05,0,2.9e-05,2.9e-05,2.9e-05,1,1,60,60,34482.757812,0,0,200,200,44867.4,100,68965.5,1,"Reconnaissance","OS_Fingerprint"
"3658359",6,1,60,4,0.000102,0.000102,0,0.000102,0.000102,0.000102,1,0,60,0,0,0,0,72,72,8910.89,72,9803.92,1,"Reconnaissance","Service_Scan"
"3657318",6,1,66,4,0.000162,0.000162,0,0.000162,0.000162,0.000162,1,0,66,0,0,0,0,73,73,8221.55,73,6172.84,1,"Reconnaissance","Service_Scan"
"3634878",1,2,120,1,0.000961,0.000961,0,0.000961,0.000961,0.000961,1,1,60,60,1040.582764,0,0,200,200,887.024,100,2081.17,1,"Reconnaissance","Service_Scan"
"3599143",1,2,120,1,0.000154,0.000154,0,0.000154,0.000154,0.000154,1,1,60,60,6493.506836,0,0,200,200,3287.8,100,12987,1,"Reconnaissance","Service_Scan"
"3653536",1,2,120,1,0.004417,0.004417,0,0.004417,0.004417,0.004417,1,1,60,60,226.39801,0,0,198,198,521.534,100,452.796,1,"Reconnaissance","Service_Scan"
"3628628",1,2,120,1,0.000953,0.000953,0,0.000953,0.000953,0.000953,1,1,60,60,1049.317993,0,0,197,197,1298.56,100,2098.64,1,"Reconnaissance","Service_Scan"
"3609621",1,2,120,1,0.000145,0.000145,0,0.000145,0.000145,0.000145,1,1,60,60,6896.551758,0,0,200,200,14326.6,100,13793.1,1,"Reconnaissance","Service_Scan"
"3580439",1,2,120,1,0.000241,0.000241,0,0.000241,0.000241,0.000241,1,1,60,60,4149.377441,0,0,297,297,6.53548,100,8298.75,1,"Reconnaissance","OS_Fingerprint"
"3612837",1,2,120,1,0.000219,0.000219,0,0.000219,0.000219,0.000219,1,1,60,60,4566.209961,0,0,200,200,2948.2,100,9132.42,1,"Reconnaissance","Service_Scan"
"3589796",1,2,120,1,9.3e-05,9.3e-05,0,9.3e-05,9.3e-05,9.3e-05,1,1,60,60,10752.6875,0,0,200,200,19900.5,100,21505.4,1,"Reconnaissance","OS_Fingerprint"
"3645428",1,2,120,1,9.4e-05,9.4e-05,0,9.4e-05,9.4e-05,9.4e-05,1,1,60,60,10638.297852,0,0,200,200,2382.37,100,21276.6,1,"Reconnaissance","Service_Scan"
"3601651",6,1,60,4,4.8e-05,4.8e-05,0,4.8e-05,4.8e-05,4.8e-05,1,0,60,0,0,0,0,57,57,20086.1,57,20833.3,1,"Reconnaissance","Service_Scan"
"3640394",6,1,60,4,0.000167,0.000167,0,0.000167,0.000167,0.000167,1,0,60,0,0,0,0,58,58,8896.8,58,11976,1,"Reconnaissance","Service_Scan"
"3647667",1,2,134,1,1.8e-05,1.8e-05,0,1.8e-05,1.8e-05,1.8e-05,1,1,74,60,55555.554688,0,0,200,200,3693.31,100,111111,1,"Reconnaissance","Service_Scan"
"3630689",2,4,240,1,0.005765,0.005765,0,0.005765,0.005765,0.005765,2,2,120,120,520.381653,173.460541,173.460541,392,392,716.55,100,693.842,1,"Reconnaissance","Service_Scan"
"3651060",1,2,120,1,0.000761,0.000761,0,0.000761,0.000761,0.000761,1,1,60,60,1314.060547,0,0,200,200,1231.63,100,2628.12,1,"Reconnaissance","Service_Scan"
"3647946",1,2,134,1,0.000405,0.000405,0,0.000405,0.000405,0.000405,1,1,74,60,2469.135742,0,0,200,200,4536.79,100,4938.27,1,"Reconnaissance","Service_Scan"
"3647502",1,2,134,1,0.000934,0.000934,0,0.000934,0.000934,0.000934,1,1,74,60,1070.663818,0,0,201,201,181.842,100,2141.33,1,"Reconnaissance","Service_Scan"
"3630196",1,2,120,1,0.000396,0.000396,0,0.000396,0.000396,0.000396,1,1,60,60,2525.252686,0,0,353,353,1183.89,100,5050.5,1,"Reconnaissance","Service_Scan"
"3580728",1,2,120,1,0.000108,0.000108,0,0.000108,0.000108,0.000108,1,1,60,60,9259.258789,0,0,200,200,19988,100,18518.5,1,"Reconnaissance","OS_Fingerprint"
"3580248",1,2,120,1,0.000144,0.000144,0,0.000144,0.000144,0.000144,1,1,60,60,6944.444336,0,0,200,200,19609.8,100,13888.9,1,"Reconnaissance","OS_Fingerprint"
"3591058",1,2,120,1,0.000382,0.000382,0,0.000382,0.000382,0.000382,1,1,60,60,2617.801025,0,0,202,202,3576.74,100,5235.6,1,"Reconnaissance","OS_Fingerprint"
"3612411",1,2,120,1,9e-05,9e-05,0,9e-05,9e-05,9e-05,1,1,60,60,11111.111328,0,0,1002,1002,14.2899,100,22222.2,1,"Reconnaissance","Service_Scan"
"3633954",1,2,120,1,0.000953,0.000953,0,0.000953,0.000953,0.000953,1,1,60,60,1049.317993,0,0,198,198,772.728,100,2098.64,1,"Reconnaissance","Service_Scan"
"3607770",6,1,60,4,0.000181,0.000181,0,0.000181,0.000181,0.000181,1,0,60,0,0,0,0,57,57,21212.1,57,5524.86,1,"Reconnaissance","Service_Scan"
"3595149",1,2,120,1,8.1e-05,8.1e-05,0,8.1e-05,8.1e-05,8.1e-05,1,1,60,60,12345.679688,0,0,200,200,26666.7,100,24691.4,1,"Reconnaissance","OS_Fingerprint"
"3644579",1,2,134,1,4e-06,4e-06,0,4e-06,4e-06,4e-06,1,1,74,60,250000,0,0,200,200,8172.27,100,5e+05,1,"Reconnaissance","Service_Scan"
"3651315",1,2,120,1,0.004332,0.004332,0,0.004332,0.004332,0.004332,1,1,60,60,230.840256,0,0,192,192,530.699,100,461.681,1,"Reconnaissance","Service_Scan"
"3595838",1,2,120,1,3.9e-05,3.9e-05,0,3.9e-05,3.9e-05,3.9e-05,1,1,60,60,25641.027344,0,0,200,200,55555.6,100,51282.1,1,"Reconnaissance","Service_Scan"
"3616654",1,13,1113,6,0.198923,0.198923,0,0.198923,0.198923,0.198923,7,6,532,581,60.324848,30.162424,25.135353,1300,1300,65.5531,100,65.5878,1,"Reconnaissance","Service_Scan"
"3583791",1,1,60,3,0,0,0,0,0,0,1,0,60,0,0,0,0,185,185,596.507,100,0,1,"Reconnaissance","OS_Fingerprint"
"3641004",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,59,59,9940.36,59,12500,1,"Reconnaissance","Service_Scan"
"3589216",1,2,120,1,5.9e-05,5.9e-05,0,5.9e-05,5.9e-05,5.9e-05,1,1,60,60,16949.152344,0,0,200,200,27463.7,100,33898.3,1,"Reconnaissance","OS_Fingerprint"
"3591089",1,2,120,1,0.00076,0.00076,0,0.00076,0.00076,0.00076,1,1,60,60,1315.789429,0,0,202,202,3576.74,100,2631.58,1,"Reconnaissance","OS_Fingerprint"
"3615718",1,13,1113,6,0.198592,0.198592,0,0.198592,0.198592,0.198592,7,6,532,581,60.425392,30.212696,25.177246,1300,1300,65.5601,100,65.5323,1,"Reconnaissance","Service_Scan"
"3664798",1,2,120,1,0.000718,0.000718,0,0.000718,0.000718,0.000718,1,1,60,60,1392.75769,0,0,200,200,1428.53,100,2785.52,1,"Reconnaissance","Service_Scan"
"3599841",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,76,76,106818,76,93750,1,"Reconnaissance","Service_Scan"
"3581992",1,2,120,1,0.00396,0.00396,0,0.00396,0.00396,0.00396,1,1,60,60,252.525253,0,0,191,191,611.772,100,505.051,1,"Reconnaissance","OS_Fingerprint"
"3662452",6,1,60,4,9.8e-05,9.8e-05,0,9.8e-05,9.8e-05,9.8e-05,1,0,60,0,0,0,0,58,58,7812.5,58,10204.1,1,"Reconnaissance","Service_Scan"
"3643884",1,2,134,1,1.9e-05,1.9e-05,0,1.9e-05,1.9e-05,1.9e-05,1,1,74,60,52631.582031,0,0,210,210,32766.4,100,105263,1,"Reconnaissance","Service_Scan"
"3613477",1,2,120,1,4.1e-05,4.1e-05,0,4.1e-05,4.1e-05,4.1e-05,1,1,60,60,24390.244141,0,0,200,200,6433.35,100,48780.5,1,"Reconnaissance","Service_Scan"
"3664878",1,2,120,1,0.000901,0.000901,0,0.000901,0.000901,0.000901,1,1,60,60,1109.87793,0,0,199,199,860.868,100,2219.76,1,"Reconnaissance","Service_Scan"
"3606261",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,57,57,18494.1,57,44444.4,1,"Reconnaissance","Service_Scan"
"3667183",1,2,120,1,0.001132,0.001132,0,0.001132,0.001132,0.001132,1,1,60,60,883.392212,0,0,197,197,661.896,100,1766.78,1,"Reconnaissance","Service_Scan"
"3598228",1,2,120,1,4e-06,4e-06,0,4e-06,4e-06,4e-06,1,1,60,60,250000,0,0,282,318,993.812,82,5e+05,1,"Reconnaissance","Service_Scan"
"3633107",1,2,120,1,0.001544,0.001544,0,0.001544,0.001544,0.001544,1,1,60,60,647.668396,0,0,269,269,1445.29,100,1295.34,1,"Reconnaissance","Service_Scan"
"3578984",1,2,120,1,0.000212,0.000212,0,0.000212,0.000212,0.000212,1,1,60,60,4716.980957,0,0,200,200,12879.1,100,9433.96,1,"Reconnaissance","OS_Fingerprint"
"3629996",1,2,120,1,0.001138,0.001138,0,0.001138,0.001138,0.001138,1,1,60,60,878.734558,0,0,211,211,1761.5,100,1757.47,1,"Reconnaissance","Service_Scan"
"3604612",6,1,60,4,7.7e-05,7.7e-05,0,7.7e-05,7.7e-05,7.7e-05,1,0,60,0,0,0,0,57,57,14619.9,57,12987,1,"Reconnaissance","Service_Scan"
"3581311",1,2,120,1,1.1e-05,1.1e-05,0,1.1e-05,1.1e-05,1.1e-05,1,1,60,60,90909.09375,0,0,200,200,60551,100,181818,1,"Reconnaissance","OS_Fingerprint"
"3594867",1,12,5158,1,10.159821,1.57992,1.52557,3.15984,0.05435,3.10549,6,6,410,4748,1.082696,0.492135,0.492135,1026,1021,4.79365,99,2.27873,1,"Reconnaissance","OS_Fingerprint"
"3657152",6,1,60,4,0.000164,0.000164,0,0.000164,0.000164,0.000164,1,0,60,0,0,0,0,69,69,6995.88,69,6097.56,1,"Reconnaissance","Service_Scan"
"3623716",1,2,120,1,2.6e-05,2.6e-05,0,2.6e-05,2.6e-05,2.6e-05,1,1,60,60,38461.539062,0,0,200,200,36204.1,100,31675.6,1,"Reconnaissance","Service_Scan"
"3607496",6,1,60,4,5.3e-05,5.3e-05,0,5.3e-05,5.3e-05,5.3e-05,1,0,60,0,0,0,0,57,57,19830,57,18867.9,1,"Reconnaissance","Service_Scan"
"3642623",6,1,60,4,0.000156,0.000156,0,0.000156,0.000156,0.000156,1,0,60,0,0,0,0,58,58,6535.95,58,6410.26,1,"Reconnaissance","Service_Scan"
"3618025",1,13,1113,6,0.197993,0.197993,0,0.197993,0.197993,0.197993,7,6,532,581,60.608204,30.304102,25.253418,1300,1300,65.5597,100,65.5449,1,"Reconnaissance","Service_Scan"
"3607226",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,57,57,15243.9,57,23529.4,1,"Reconnaissance","Service_Scan"
"3643149",1,2,134,1,1.4e-05,1.4e-05,0,1.4e-05,1.4e-05,1.4e-05,1,1,74,60,71428.570312,0,0,178,202,58265.1,88,142857,1,"Reconnaissance","Service_Scan"
"3595927",1,2,120,1,5e-05,5e-05,0,5e-05,5e-05,5e-05,1,1,60,60,20000,0,0,200,200,44863.2,100,40000,1,"Reconnaissance","Service_Scan"
"3577519",1,2,120,1,0.000122,0.000122,0,0.000122,0.000122,0.000122,1,1,60,60,8196.72168,0,0,195,204,21416.8,96,16393.4,1,"Reconnaissance","OS_Fingerprint"
"3653658",1,2,120,1,0.0012,0.0012,0,0.0012,0.0012,0.0012,1,1,60,60,833.333313,0,0,194,194,573.898,100,1666.67,1,"Reconnaissance","Service_Scan"
"3642919",1,2,134,1,8.3e-05,8.3e-05,0,8.3e-05,8.3e-05,8.3e-05,1,1,74,60,12048.193359,0,0,176,200,44433.2,88,24096.4,1,"Reconnaissance","Service_Scan"
"3634506",1,2,120,1,0.000758,0.000758,0,0.000758,0.000758,0.000758,1,1,60,60,1319.26123,0,0,200,200,1775.69,100,2638.52,1,"Reconnaissance","Service_Scan"
"3586002",1,3,180,1,0.000148,0.000148,0,0.000148,0.000148,0.000148,2,1,120,60,13513.512695,6756.756348,0,181,181,25145.9,100,20270.3,1,"Reconnaissance","OS_Fingerprint"
"3647734",1,2,134,1,0.000916,0.000916,0,0.000916,0.000916,0.000916,1,1,74,60,1091.703125,0,0,202,202,96.1063,100,2183.41,1,"Reconnaissance","Service_Scan"
"3585099",1,2,120,1,0.000421,0.000421,0,0.000421,0.000421,0.000421,1,1,60,60,2375.296875,0,0,200,200,5421.38,100,4750.59,1,"Reconnaissance","OS_Fingerprint"
"3614260",1,12,2546,6,0.333532,0.333532,0,0.333532,0.333532,0.333532,7,5,646,1900,32.980343,17.989279,11.992852,1788,1788,18.4028,100,60.5304,1,"Reconnaissance","Service_Scan"
"3611723",1,2,120,1,2.4e-05,2.4e-05,0,2.4e-05,2.4e-05,2.4e-05,1,1,60,60,41666.664062,0,0,201,201,36612,100,83333.3,1,"Reconnaissance","Service_Scan"
"3609453",1,2,120,1,0.000126,0.000126,0,0.000126,0.000126,0.000126,1,1,60,60,7936.507812,0,0,200,200,4162.68,100,15873,1,"Reconnaissance","Service_Scan"
"3643005",1,2,134,1,2e-06,2e-06,0,2e-06,2e-06,2e-06,1,1,74,60,5e+05,0,0,182,200,50276.2,91,1e+06,1,"Reconnaissance","Service_Scan"
"3587386",1,2,120,1,0.000341,0.000341,0,0.000341,0.000341,0.000341,1,1,60,60,2932.55127,0,0,200,200,6093.69,100,5865.1,1,"Reconnaissance","OS_Fingerprint"
"3619569",1,2,120,1,8.4e-05,8.4e-05,0,8.4e-05,8.4e-05,8.4e-05,1,1,60,60,11904.761719,0,0,198,200,29074.9,99,35125.1,1,"Reconnaissance","Service_Scan"
"3610516",1,2,120,1,0.000153,0.000153,0,0.000153,0.000153,0.000153,1,1,60,60,6535.947754,0,0,200,200,19596.3,100,13071.9,1,"Reconnaissance","Service_Scan"
"3634649",1,2,120,1,0.000593,0.000593,0,0.000593,0.000593,0.000593,1,1,60,60,1686.340698,0,0,200,200,1608.64,100,3372.68,1,"Reconnaissance","Service_Scan"
"3610051",1,2,120,1,5.3e-05,5.3e-05,0,5.3e-05,5.3e-05,5.3e-05,1,1,60,60,18867.923828,0,0,200,200,17909.9,100,37735.8,1,"Reconnaissance","Service_Scan"
"3621901",1,2,120,1,4.2e-05,4.2e-05,0,4.2e-05,4.2e-05,4.2e-05,1,1,60,60,23809.523438,0,0,200,200,60829.5,100,38819.9,1,"Reconnaissance","Service_Scan"
"3592810",1,2,120,1,0.000894,0.000894,0,0.000894,0.000894,0.000894,1,1,60,60,1118.568237,0,0,201,201,2690.22,100,2237.14,1,"Reconnaissance","OS_Fingerprint"
"3621353",1,2,120,1,2.9e-05,2.9e-05,0,2.9e-05,2.9e-05,2.9e-05,1,1,60,60,34482.757812,0,0,200,200,36585.4,100,39517.9,1,"Reconnaissance","Service_Scan"
"3620320",1,2,120,1,0.001328,0.001328,0,0.001328,0.001328,0.001328,1,1,60,60,753.012085,0,0,200,200,26253,100,25614.8,1,"Reconnaissance","Service_Scan"
"3598291",1,8,564,6,0.017092,0.017092,0,0.017092,0.017092,0.017092,5,3,338,226,409.548309,234.027603,117.013802,282,318,993.812,82,468.055,1,"Reconnaissance","Service_Scan"
"3625056",1,2,120,1,0.001044,0.001044,0,0.001044,0.001044,0.001044,1,1,60,60,957.85437,0,0,208,208,1651.71,100,1915.71,1,"Reconnaissance","Service_Scan"
"3588085",1,2,120,1,7.3e-05,7.3e-05,0,7.3e-05,7.3e-05,7.3e-05,1,1,60,60,13698.629883,0,0,200,200,38879.4,100,27397.3,1,"Reconnaissance","OS_Fingerprint"
"3595793",1,2,120,1,4.3e-05,4.3e-05,0,4.3e-05,4.3e-05,4.3e-05,1,1,60,60,23255.814453,0,0,200,200,18660.2,100,46511.6,1,"Reconnaissance","Service_Scan"
"3649407",1,2,134,1,0.000648,0.000648,0,0.000648,0.000648,0.000648,1,1,74,60,1543.209961,0,0,201,201,184.879,100,3086.42,1,"Reconnaissance","Service_Scan"
"3627498",1,1,60,1,0,0,0,0,0,0,1,0,60,0,0,0,0,100,100,0,100,0,1,"Reconnaissance","Service_Scan"
"3665526",1,2,120,1,0.004263,0.004263,0,0.004263,0.004263,0.004263,1,1,60,60,234.576584,0,0,199,199,7.86689,100,469.153,1,"Reconnaissance","Service_Scan"
"3603368",6,1,60,4,6.4e-05,6.4e-05,0,6.4e-05,6.4e-05,6.4e-05,1,0,60,0,0,0,0,58,58,20804.4,58,15625,1,"Reconnaissance","Service_Scan"
"3647346",1,2,134,1,0.00093,0.00093,0,0.00093,0.00093,0.00093,1,1,74,60,1075.268799,0,0,200,200,2129.68,100,2150.54,1,"Reconnaissance","Service_Scan"
"3657325",6,1,60,4,0.000183,0.000183,0,0.000183,0.000183,0.000183,1,0,60,0,0,0,0,73,73,6151.74,73,5464.48,1,"Reconnaissance","Service_Scan"
"3618096",1,13,1113,6,0.198677,0.198677,0,0.198677,0.198677,0.198677,7,6,532,581,60.399544,30.199772,25.166475,1300,1300,65.5301,100,65.5449,1,"Reconnaissance","Service_Scan"
"3668107",1,2,120,1,1e-04,1e-04,0,1e-04,1e-04,1e-04,1,1,60,60,10000,0,0,200,200,12039.5,100,13434.5,1,"Reconnaissance","Service_Scan"
"3659610",6,1,60,4,0.000124,0.000124,0,0.000124,0.000124,0.000124,1,0,60,0,0,0,0,57,57,7164.79,57,8064.52,1,"Reconnaissance","Service_Scan"
"3651759",1,2,120,1,0.003917,0.003917,0,0.003917,0.003917,0.003917,1,1,60,60,255.29744,0,0,196,196,9.67593,100,510.595,1,"Reconnaissance","Service_Scan"
"3632604",2,4,240,1,0.006203,0.006203,0,0.006203,0.006203,0.006203,2,2,120,120,483.636963,161.212311,161.212311,368,400,624.3,92,644.849,1,"Reconnaissance","Service_Scan"
